datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_MX-BC_avg,carbon_intensity_exchange_MX-BC_avg,power_net_import_US-CAL-BANC_avg,carbon_intensity_exchange_US-CAL-BANC_avg,power_net_import_US-CAL-IID_avg,carbon_intensity_exchange_US-CAL-IID_avg,power_net_import_US-CAL-LDWP_avg,carbon_intensity_exchange_US-CAL-LDWP_avg,power_net_import_US-CAL-TIDC_avg,carbon_intensity_exchange_US-CAL-TIDC_avg,power_net_import_US-NW-BPAT_avg,carbon_intensity_exchange_US-NW-BPAT_avg,power_net_import_US-NW-NEVP_avg,carbon_intensity_exchange_US-NW-NEVP_avg,power_net_import_US-NW-PACW_avg,carbon_intensity_exchange_US-NW-PACW_avg,power_net_import_US-SW-AZPS_avg,carbon_intensity_exchange_US-SW-AZPS_avg,power_net_import_US-SW-SRP_avg,carbon_intensity_exchange_US-SW-SRP_avg,power_net_import_US-SW-WALC_avg,carbon_intensity_exchange_US-SW-WALC_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_MX_avg,latest_forecasted_power_net_import_MX-BC_avg,latest_forecasted_power_net_import_US-CAL-BANC_avg,latest_forecasted_power_net_import_US-CAL-IID_avg,latest_forecasted_power_net_import_US-CAL-LDWP_avg,latest_forecasted_power_net_import_US-CAL-TIDC_avg,latest_forecasted_power_net_import_US-NW-BPAT_avg,latest_forecasted_power_net_import_US-NW-NEVP_avg,latest_forecasted_power_net_import_US-NW-PACW_avg,latest_forecasted_power_net_import_US-SW-AZPS_avg,latest_forecasted_power_net_import_US-SW-SRP_avg,latest_forecasted_power_net_import_US-SW-WALC_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2020-01-01T00:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1577836800.0,US-CAL-CISO,369.98,292.74,353.87,,390.71,11294.0,,,8779.0,0.0,20073.0,eia.gov,62.49,21.53,65.46,14.41,2273.0,,,12.0,225.0,1403.0,,7290.0,91.0,,3206.51,0.0,0.0,1207.43,667.35,1431.89,2223.25,10802.37,95.67,438.35,0.0,0.17,,,37.0,453.12,496.0,219.75,252.0,676.2,3364.0,477.06,23.0,508.12,1648.0,124.85,62.0,555.04,37.0,325.75,1073.0,607.77,1549.0,305.08,238.0,589.99,0.96,-2.67,379.46,281.51,275.07,0.0,,,24218.0,,,,,,,,,,,,,,
2020-01-01T01:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1577840400.0,US-CAL-CISO,403.58,320.71,419.69,,385.33,11698.0,,,10319.0,0.0,22017.0,eia.gov,68.8,16.23,78.68,1.9,2272.0,,,15.0,222.0,0.0,,9098.0,91.0,,3297.5,0.0,10.79,1440.95,764.51,3.55,2793.6,13190.09,96.4,419.43,0.0,0.19,,,64.0,453.12,708.0,189.35,217.0,684.71,3874.0,474.84,88.0,443.4,1926.0,121.78,83.0,554.52,39.0,339.59,1224.0,604.0,1796.0,320.43,300.0,591.44,0.94,-2.48,,280.05,274.63,,,,27321.0,,,,,,,,,,,,,,
2020-01-01T02:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1577844000.0,US-CAL-CISO,397.43,316.03,415.71,,378.18,11468.0,,,10891.0,0.0,22359.0,eia.gov,67.36,17.66,77.89,2.29,2273.0,,,14.0,263.0,0.0,,8827.0,91.0,,3348.39,0.0,18.77,1492.87,793.87,5.59,3130.95,13030.69,96.83,440.84,0.0,0.2,,,74.0,453.12,778.0,183.22,233.0,676.9,4005.0,463.14,110.0,430.93,2055.0,122.02,102.0,554.45,41.0,348.48,1305.0,603.42,1876.0,321.01,312.0,549.34,0.99,-2.43,,279.68,274.42,,,,27460.0,,,,,,,,,,,,,,
2020-01-01T03:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:43.689021+00:00,1577847600.0,US-CAL-CISO,392.26,311.64,403.49,,380.87,10794.0,,,10641.0,0.0,21435.0,eia.gov,66.52,17.85,75.44,3.51,2272.0,,,12.0,379.0,0.0,,8040.0,91.0,,3350.98,0.0,18.65,1388.88,871.09,4.3,2930.85,12317.94,96.9,455.2,0.0,0.2,,,87.0,453.12,612.0,195.94,248.0,674.82,3910.0,460.59,94.0,412.52,2020.0,129.02,101.0,555.39,43.0,340.05,1349.0,588.1,1879.0,320.85,298.0,533.34,1.0,-2.34,10.3,279.64,274.44,0.0,,,26612.0,,,,,,,,,,,,,,
2020-01-01T04:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1577851200.0,US-CAL-CISO,395.92,314.45,399.14,,392.61,10504.0,,,10189.0,0.0,20693.0,eia.gov,67.65,16.2,75.09,3.28,2272.0,,,15.0,345.0,0.0,,7826.0,46.0,,3341.62,0.0,13.4,1321.63,871.48,2.2,2465.18,12156.05,52.01,469.23,0.0,0.2,,,149.0,453.12,460.0,216.84,273.0,678.23,3685.0,478.36,89.0,403.91,1885.0,135.95,101.0,556.59,43.0,345.38,1365.0,570.9,1870.0,318.42,269.0,546.84,1.01,-2.28,,279.52,274.37,,,,25628.0,,,,,,,,,,,,,,
2020-01-01T05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1577854800.0,US-CAL-CISO,401.11,319.94,403.44,,398.63,10361.0,,,9777.0,0.0,20138.0,eia.gov,67.65,15.78,75.4,2.67,2272.0,,,12.0,277.0,0.0,,7710.0,90.0,,3338.15,0.0,4.14,1391.84,835.77,2.72,2334.3,11634.39,96.86,499.44,0.0,0.39,,,76.0,453.12,519.0,220.74,290.0,684.07,3529.0,493.14,94.0,403.54,1891.0,144.46,98.0,558.96,44.0,330.73,1266.0,593.3,1736.0,313.33,234.0,573.81,1.05,-2.2,,279.4,274.31,,,,24682.0,,,,,,,,,,,,,,
2020-01-01T06:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1577858400.0,US-CAL-CISO,408.74,328.84,404.51,,413.39,10342.0,,,9391.0,0.0,19733.0,eia.gov,67.7,15.22,75.6,2.4,2275.0,,,12.0,248.0,0.0,,7717.0,90.0,,3369.73,0.0,0.0,1597.0,997.56,2.75,2003.67,11140.16,98.76,523.37,0.0,0.0,,,124.0,453.12,470.0,239.4,295.0,688.66,3414.0,509.86,106.0,421.99,1835.0,159.87,111.0,563.84,39.0,374.26,1179.0,613.69,1596.0,312.08,222.0,598.08,1.06,-2.0,4.44,279.34,274.24,0.0,,,23542.0,,,,,,,,,,,,,,
2020-01-01T07:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1577862000.0,US-CAL-CISO,410.18,329.4,403.86,,417.73,10886.0,,,9098.0,0.0,19984.0,eia.gov,68.54,14.75,76.03,3.07,2275.0,,,10.0,334.0,0.0,,8221.0,46.0,,3339.44,0.0,15.33,1564.11,1128.73,2.71,1800.28,11551.89,54.37,527.14,0.0,0.0,,,160.0,453.12,514.0,244.52,306.0,689.16,3045.0,534.76,65.0,458.63,1866.0,159.61,113.0,566.94,37.0,397.03,1193.0,616.58,1570.0,308.84,229.0,594.85,1.12,-1.98,,279.27,274.15,,,,22443.0,,,,,,,,,,,,,,
2020-01-01T08:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1577865600.0,US-CAL-CISO,408.04,326.24,406.75,,409.69,10944.0,,,8533.0,0.0,19477.0,eia.gov,69.01,14.06,76.6,2.61,2275.0,,,11.0,286.0,0.0,,8326.0,46.0,,3297.84,0.0,5.12,1358.12,1111.08,2.36,1619.66,11510.72,53.61,518.49,0.0,0.0,,,178.0,453.12,505.0,247.51,307.0,688.78,2613.0,537.52,52.0,476.39,1861.0,149.55,95.0,569.31,37.0,367.82,1149.0,617.23,1498.0,305.78,238.0,572.38,1.15,-1.94,,279.24,274.12,,,,21435.0,,,,,,,,,,,,,,
2020-01-01T09:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1577869200.0,US-CAL-CISO,413.07,329.91,409.57,,417.95,11052.0,,,7925.0,0.0,18977.0,eia.gov,69.93,12.89,76.66,2.79,2272.0,,,9.0,308.0,0.0,,8372.0,91.0,,3259.42,0.0,0.0,1266.39,1028.4,2.34,1416.21,11388.12,97.7,518.41,0.0,0.0,,,99.0,453.12,427.0,262.0,312.0,691.49,2510.0,535.02,8.0,525.59,1614.0,147.15,103.0,566.67,34.0,401.84,1139.0,622.15,1465.0,305.4,214.0,594.13,1.15,-1.86,0.0,279.25,274.1,0.05,,,20588.0,,,,,,,,,,,,,,
2020-01-01T10:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1577872800.0,US-CAL-CISO,395.75,316.46,387.52,,406.42,10409.0,,,8025.0,6.0,18428.0,eia.gov,66.35,15.9,72.3,5.85,2274.0,,,8.0,609.0,0.0,,7428.0,90.0,,3271.38,0.0,0.0,1248.42,1337.72,1.87,1589.9,10355.76,97.37,525.58,0.0,0.0,,,48.0,453.12,550.0,262.21,307.0,692.91,2465.0,529.59,-6.0,395.75,1786.0,148.63,100.0,559.14,39.0,397.66,1100.0,624.08,1425.0,303.2,205.0,594.93,1.14,-1.86,,279.22,274.11,,,,19945.0,,,,,,,,,,,,,,
2020-01-01T11:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1577876400.0,US-CAL-CISO,395.58,316.3,389.58,,402.98,9937.0,,,8059.0,13.0,17983.0,eia.gov,66.3,15.58,72.64,4.48,2274.0,,,9.0,445.0,0.0,,7118.0,91.0,,3258.04,0.0,0.0,1222.15,1219.89,1.87,1580.84,10075.82,98.33,526.06,0.0,0.0,,,65.0,453.12,621.0,266.81,306.0,693.62,2450.0,524.12,-13.0,395.58,1834.0,156.08,80.0,559.29,40.0,374.61,1045.0,625.54,1391.0,302.35,227.0,598.61,1.1,-1.85,,279.29,274.15,,,,19578.0,,,,,,,,,,,,,,
2020-01-01T12:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1577880000.0,US-CAL-CISO,389.1,311.1,375.18,,405.96,9752.0,,,8043.0,24.0,17771.0,eia.gov,65.11,16.64,69.82,6.88,2272.0,,,9.0,671.0,0.0,,6710.0,90.0,,3242.93,0.0,0.0,1200.18,1498.69,3.8,1455.17,9742.78,97.3,530.15,0.0,0.0,,,83.0,453.12,569.0,269.63,306.0,693.23,2468.0,521.25,-24.0,389.1,1808.0,165.07,80.0,565.22,39.0,350.74,1041.0,619.2,1397.0,303.71,252.0,592.65,1.07,-1.73,0.0,279.25,274.24,0.18,,,19557.0,,,,,,,,,,,,,,
2020-01-01T13:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1577883600.0,US-CAL-CISO,387.33,308.32,378.27,,398.05,9557.0,,,8077.0,37.0,17597.0,eia.gov,65.42,16.37,70.4,5.84,2271.0,,,9.0,558.0,0.0,,6629.0,90.0,,3203.65,0.0,0.0,1093.51,1410.89,3.22,1466.8,9816.96,96.36,505.45,0.0,0.16,,,85.0,453.12,617.0,274.39,294.0,692.05,2535.0,508.05,-37.0,387.33,1735.0,151.19,74.0,562.62,37.0,299.95,1021.0,602.63,1415.0,307.16,264.0,571.51,1.03,-1.77,,279.28,274.34,,,,19951.0,,,,,,,,,,,,,,
2020-01-01T14:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1577887200.0,US-CAL-CISO,374.45,297.99,362.25,,387.86,9426.0,,,8581.0,55.0,17952.0,eia.gov,63.06,18.99,67.67,8.22,2272.0,,,9.0,775.0,0.0,,6312.0,58.0,,3223.43,0.0,0.0,1124.46,1606.86,14.39,1787.45,9625.07,64.33,506.01,0.0,0.0,,,111.0,453.12,633.0,257.6,293.0,687.85,2866.0,476.94,-55.0,374.45,1732.0,143.15,79.0,569.11,36.0,254.17,1047.0,594.39,1466.0,307.05,318.0,540.45,1.11,-1.7,,279.26,274.5,,,,20693.0,,,,,,,,,,,,,,
2020-01-01T15:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1577890800.0,US-CAL-CISO,375.66,298.62,371.3,,380.49,9281.0,,,8374.0,96.0,17559.0,eia.gov,63.35,18.75,69.54,5.99,2271.0,,,9.0,406.0,150.0,,6399.0,46.0,,3143.28,0.0,0.0,1076.28,1194.53,360.18,1737.42,9469.38,51.5,526.43,0.0,0.0,,,122.0,453.12,780.0,274.6,342.0,664.87,2599.0,482.11,-96.0,375.66,1739.0,141.34,93.0,570.93,36.0,255.74,1027.0,571.06,1337.0,285.66,299.0,534.68,1.28,-1.49,0.0,279.41,274.72,0.21,,,20511.0,,,,,,,,,,,,,,
2020-01-01T16:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1577894400.0,US-CAL-CISO,299.4,235.0,251.08,,377.04,10525.0,,,6550.0,257.0,16818.0,eia.gov,48.96,33.91,45.49,32.91,2273.0,,,10.0,761.0,2703.0,,4732.0,46.0,,2881.15,0.0,0.0,845.83,1261.8,3205.31,1235.44,6752.16,49.48,586.71,0.0,0.11,,,169.0,453.12,405.0,272.81,509.0,599.33,2161.0,460.34,-255.0,299.4,1316.0,140.9,-2.0,299.4,29.0,256.79,903.0,539.77,927.0,249.98,131.0,539.34,1.4,-1.49,,280.22,275.32,,,,20021.0,,,,,,,,,,,,,,
2020-01-01T17:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1577898000.0,US-CAL-CISO,247.53,189.6,197.4,,386.96,13574.0,,,4880.0,397.0,18057.0,eia.gov,40.25,44.8,34.71,48.56,2272.0,,,10.0,951.0,5640.0,,4655.0,46.0,,2699.65,0.0,0.0,638.06,1255.67,6175.24,658.83,6027.37,47.18,554.99,0.0,0.0,,,146.0,453.12,98.0,305.94,538.0,574.07,1799.0,427.7,-393.0,247.53,682.0,138.4,-4.0,247.53,21.0,233.98,832.0,516.06,744.0,234.99,20.0,521.82,1.5,-1.34,,281.35,275.69,,,,19501.0,,,,,,,,,,,,,,
2020-01-01T18:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:43.689021+00:00,1577901600.0,US-CAL-CISO,224.04,170.04,172.88,,379.32,14073.0,,,4637.0,466.0,18244.0,eia.gov,35.73,49.57,29.68,54.17,2273.0,,,10.0,924.0,6699.0,,4111.0,56.0,,2681.12,0.0,0.0,604.51,1224.37,7238.04,581.31,5342.22,56.66,515.78,0.0,0.0,,,103.0,453.12,98.0,309.43,533.0,579.39,1676.0,418.54,-437.0,224.04,625.0,139.81,-29.0,224.04,18.0,218.86,842.0,486.75,729.0,224.97,13.0,495.71,1.8,-1.39,66.16,282.15,276.17,0.38,,,19065.0,,,,,,,,,,,,,,
2020-01-01T19:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1577905200.0,US-CAL-CISO,215.7,163.3,164.99,,384.07,14325.0,,,4314.0,516.0,18123.0,eia.gov,34.24,50.97,28.17,55.95,2275.0,,,9.0,1532.0,6483.0,,3964.0,62.0,,2679.8,0.0,0.0,571.08,1776.02,7045.43,415.88,5070.31,61.68,502.81,0.0,0.0,,,78.0,453.12,-11.0,215.7,532.0,581.31,1632.0,418.97,-440.0,215.7,403.0,135.7,-41.0,215.7,15.0,223.54,882.0,454.85,772.0,219.29,-24.0,215.7,2.27,-1.68,,282.88,276.64,,,,18678.0,,,,,,,,,,,,,,
2020-01-01T20:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1577908800.0,US-CAL-CISO,211.38,159.56,164.76,,383.83,14332.0,,,3874.0,588.0,17618.0,eia.gov,33.49,51.61,27.98,56.17,2272.0,,,9.0,1745.0,6305.0,,3918.0,83.0,,2624.81,0.0,0.0,516.76,1966.75,6780.47,346.16,4835.0,81.35,466.68,0.0,0.0,,,48.0,453.12,-84.0,211.38,500.0,576.4,1492.0,409.23,-441.0,211.38,295.0,132.51,-63.0,211.38,13.0,219.28,793.0,451.04,705.0,217.96,28.0,469.45,2.81,-2.02,,283.37,276.95,,,,18609.0,,,,,,,,,,,,,,
2020-01-01T21:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1577912400.0,US-CAL-CISO,217.16,164.78,170.72,,384.78,13931.0,,,3860.0,553.0,17238.0,eia.gov,35.08,49.49,29.67,54.02,2272.0,,,9.0,2521.0,5004.0,,4079.0,46.0,,2660.43,0.0,0.0,502.12,2702.71,5499.86,328.68,5022.08,45.56,476.55,0.0,0.0,,,50.0,453.12,-94.0,217.16,498.0,587.48,1485.0,410.71,-451.0,217.16,266.0,132.48,-5.0,217.16,14.0,222.0,774.0,453.51,773.0,220.92,-3.0,217.16,3.19,-2.59,345.15,283.51,277.3,0.14,,,18659.0,,,,,,,,,,,,,,
2020-01-01T22:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1577916000.0,US-CAL-CISO,211.2,159.19,166.53,,382.73,15032.0,,,3915.0,535.0,18412.0,eia.gov,33.8,51.66,28.37,56.51,2273.0,,,9.0,2299.0,6195.0,,4165.0,91.0,,2676.64,0.0,0.0,495.94,2518.68,6594.94,397.87,5153.32,89.71,484.9,0.0,0.0,,,52.0,453.12,-53.0,211.2,477.0,600.99,1466.0,414.85,-456.0,211.2,393.0,132.29,27.0,472.77,16.0,227.06,726.0,468.7,758.0,226.02,-26.0,211.2,3.38,-3.16,,283.65,277.45,,,,19130.0,,,,,,,,,,,,,,
2020-01-01T23:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1577919600.0,US-CAL-CISO,243.98,187.23,197.43,,360.71,14273.0,,,5693.0,298.0,19668.0,eia.gov,39.97,45.19,34.65,49.44,2270.0,,,10.0,2711.0,4346.0,,4844.0,92.0,,2918.82,0.0,0.0,661.1,3150.72,4705.95,1031.5,6639.87,93.02,467.02,0.0,0.0,,,63.0,453.12,294.0,294.36,364.0,648.34,1977.0,416.66,-298.0,243.98,932.0,121.6,32.0,516.95,24.0,244.53,787.0,511.57,1071.0,252.25,149.0,471.1,3.3,-3.4,,283.48,277.4,,,,20071.0,,,,,,,,,,,,,,
2020-01-02T00:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1577923200.0,US-CAL-CISO,298.05,234.09,255.6,,359.39,11502.0,,,7961.0,211.0,19252.0,eia.gov,49.53,34.1,46.37,33.89,2271.0,,,10.0,2617.0,1281.0,,5233.0,90.0,,3151.59,0.0,0.0,927.42,3274.83,1368.28,1922.25,8072.72,92.46,442.44,0.0,0.0,,,118.0,453.12,541.0,254.63,284.0,681.21,2648.0,426.96,-206.0,298.05,1558.0,114.05,-5.0,298.05,35.0,292.91,1035.0,568.13,1445.0,292.77,297.0,494.33,2.85,-3.22,287.55,282.69,277.53,0.28,,,21944.0,,,,,,,,,,,,,,
2020-01-02T01:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1577926800.0,US-CAL-CISO,334.74,266.1,305.24,,368.86,10783.0,,,9327.0,152.0,19958.0,eia.gov,55.49,28.26,56.27,22.66,2272.0,,,9.0,2402.0,41.0,,5968.0,91.0,,3242.82,0.0,0.0,1212.14,3113.3,45.38,2482.27,9344.7,94.75,422.64,0.0,0.0,,,159.0,453.12,691.0,214.19,263.0,675.03,3139.0,435.66,-152.0,334.74,1729.0,118.74,21.0,557.66,36.0,346.07,1215.0,597.6,1679.0,315.15,395.0,482.38,2.7,-3.24,,281.4,277.18,,,,25049.0,,,,,,,,,,,,,,
2020-01-02T02:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:16.918659+00:00,1577930400.0,US-CAL-CISO,337.92,268.66,310.44,,368.53,10802.0,,,9696.0,145.0,20353.0,eia.gov,56.06,27.89,57.31,21.64,2273.0,,,9.0,2338.0,0.0,,6092.0,90.0,,3266.78,0.0,0.0,1259.38,2994.25,25.95,2656.78,9626.39,94.22,429.25,0.0,0.0,,,146.0,453.12,824.0,208.32,268.0,672.44,3175.0,446.16,-145.0,337.92,1813.0,122.12,27.0,555.43,37.0,344.01,1273.0,587.29,1738.0,318.07,395.0,478.82,2.74,-3.37,,280.98,276.95,,,,25508.0,,,,,,,,,,,,,,
2020-01-02T03:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1577934000.0,US-CAL-CISO,326.98,259.29,298.84,,359.88,11234.0,,,9613.0,118.0,20729.0,eia.gov,54.41,29.78,55.08,24.7,2271.0,,,7.0,2775.0,0.0,,6090.0,91.0,,3277.15,0.0,0.0,1183.0,3539.29,28.53,2604.8,9565.0,95.65,435.58,0.0,0.0,,,120.0,453.12,799.0,210.8,272.0,674.69,3032.0,430.05,-118.0,326.98,1950.0,126.18,41.0,546.34,40.0,336.99,1261.0,586.74,1725.0,314.96,373.0,493.78,2.8,-3.54,7.37,280.85,277.01,0.2,,,25135.0,,,,,,,,,,,,,,
2020-01-02T04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:43.689021+00:00,1577937600.0,US-CAL-CISO,340.68,270.07,323.09,,362.62,11682.0,,,9363.0,133.0,20912.0,eia.gov,57.21,27.18,59.86,20.68,2273.0,,,8.0,2416.0,0.0,,6895.0,90.0,,3265.0,0.0,0.0,1176.63,3259.72,29.38,2394.62,10248.89,95.46,442.29,0.0,0.0,,,107.0,453.12,680.0,232.23,269.0,678.72,2973.0,434.8,-133.0,340.68,2024.0,132.78,32.0,550.61,43.0,333.79,1203.0,589.42,1659.0,312.61,373.0,496.34,2.74,-3.54,,280.48,276.76,,,,24467.0,,,,,,,,,,,,,,
2020-01-02T05:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:16.918659+00:00,1577941200.0,US-CAL-CISO,343.72,271.87,324.13,,370.81,11966.0,,,8652.0,152.0,20466.0,eia.gov,58.2,26.07,60.09,20.9,2275.0,,,9.0,2501.0,0.0,,7091.0,90.0,,3218.47,0.0,0.0,1082.66,3263.35,27.39,2045.17,10290.78,95.22,442.96,0.0,0.0,,,116.0,453.12,722.0,246.32,269.0,685.72,2544.0,468.83,-152.0,343.72,1959.0,131.98,60.0,562.73,42.0,327.16,1106.0,595.12,1521.0,306.54,313.0,543.64,2.66,-3.65,,280.13,276.46,,,,23551.0,,,,,,,,,,,,,,
2020-01-02T06:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1577944800.0,US-CAL-CISO,329.73,262.59,292.13,,381.5,11359.0,,,8250.0,162.0,19447.0,eia.gov,54.8,28.55,54.28,25.71,2273.0,,,8.0,2920.0,0.0,,6113.0,45.0,,3239.51,0.0,0.0,1155.48,3761.54,12.35,1777.51,8975.43,51.41,473.78,0.0,0.0,,,112.0,453.12,598.0,258.53,286.0,688.29,2345.0,490.12,-162.0,329.73,2023.0,141.79,63.0,569.66,45.0,342.09,1049.0,633.68,1430.0,299.43,299.0,551.29,2.49,-3.64,2.42,279.8,276.14,0.23,,,22209.0,,,,,,,,,,,,,,
2020-01-02T07:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1577948400.0,US-CAL-CISO,328.58,261.71,283.72,,392.65,10813.0,,,7570.0,168.0,18215.0,eia.gov,54.25,28.18,52.09,26.88,2274.0,,,7.0,2906.0,0.0,,5535.0,91.0,,3200.24,0.06,0.33,1080.46,3576.2,7.24,1549.11,8221.29,97.07,483.02,0.0,0.0,,,130.0,453.12,530.0,278.6,290.0,692.62,2221.0,505.07,-168.0,328.58,1788.0,149.02,40.0,572.14,40.0,324.19,969.0,640.36,1328.0,287.85,234.0,590.22,2.29,-3.69,,279.51,275.87,,,,20804.0,,,,,,,,,,,,,,
2020-01-02T08:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1577952000.0,US-CAL-CISO,324.59,257.94,274.4,,399.56,10847.0,,,7262.0,134.0,17975.0,eia.gov,53.86,28.45,50.28,28.77,2272.0,,,7.0,3121.0,0.0,,5356.0,91.0,,3181.16,0.0,0.0,1004.3,3785.1,16.41,1311.67,8085.89,96.31,494.16,0.0,0.0,,,147.0,453.12,441.0,289.23,302.0,691.79,2150.0,511.36,-134.0,324.59,1641.0,156.43,39.0,567.65,38.0,288.85,954.0,623.09,1303.0,287.72,247.0,566.7,2.22,-3.67,,279.26,275.59,,,,19962.0,,,,,,,,,,,,,,
2020-01-02T09:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1577955600.0,US-CAL-CISO,324.76,259.15,272.64,,397.15,10455.0,,,7526.0,109.0,17872.0,eia.gov,53.27,28.8,49.91,28.38,2270.0,,,7.0,2967.0,0.0,,5121.0,90.0,,3204.7,0.0,0.0,1088.82,3745.78,39.5,1361.97,7825.29,96.04,509.9,0.0,0.0,,,63.0,453.12,558.0,273.69,305.0,693.22,2196.0,519.04,-109.0,324.76,1768.0,152.19,70.0,574.73,39.0,344.9,991.0,620.79,1294.0,290.49,242.0,589.25,2.09,-3.67,0.0,279.19,275.81,0.02,,,19245.0,,,,,,,,,,,,,,
2020-01-02T10:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:43.689021+00:00,1577959200.0,US-CAL-CISO,344.59,275.52,299.02,,401.95,9437.0,,,7496.0,113.0,16820.0,eia.gov,56.63,24.48,54.93,20.99,2272.0,,,7.0,1981.0,0.0,,5087.0,90.0,,3178.41,0.0,0.0,1092.4,2742.86,47.22,1327.1,7811.65,95.67,524.69,0.0,0.0,,,70.0,453.12,582.0,288.31,303.0,694.2,2326.0,519.32,-113.0,344.59,1652.0,152.15,88.0,577.39,38.0,368.33,938.0,614.51,1259.0,287.14,240.0,588.19,2.04,-3.68,,279.0,275.57,,,,18829.0,,,,,,,,,,,,,,
